temp0,temp1,temp2,temp3,temp4,temp5,temp6,temp7
6.238769127219934,6.238769127219934,6.238769127219934,6.238769127219934,6.238769127219934,6.238769127219934,6.238769127219934,6.238769127219934
6.731690357301204,7.083277853546796,6.6917382717776,6.833636120643379,6.687507561299329,6.880492151216808,6.788614926516947,6.816981136016862
6.90530731066474,7.18164159765415,6.836531131362836,6.932970081411036,6.679809622531116,6.873476126933616,6.832254490041144,6.843489673088569
6.681149597672596,7.108223518900206,7.212003053277598,6.729539819812961,6.933462528041139,6.841620978667535,6.398870586891421,7.216189129648618
6.700217928552043,7.324397583056167,7.290209098154439,7.112614817850085,7.049859502909813,6.783776391334587,6.765783868873734,7.2005893275003485
6.99413449856797,7.069337543526956,7.206439968637689,7.082066371900588,6.937224634127863,6.770583973198624,6.925457129789817,7.07769986668579
7.21529302431729,7.035163184544502,7.1292548758162955,7.109230949632603,6.99935241351806,6.812925508378389,6.6966119683559775,7.099449591995839
7.070322963822094,7.094221257045541,7.213886346111564,7.251909926824845,6.938414007542303,6.8207930694242584,6.624825547908932,6.9286828677378525
7.164684686727925,7.220261747282448,7.118672084351063,7.314755306047748,6.904849806337174,6.88652582568756,6.559281980897623,6.799758296963252
7.47960655005055,7.219840329969075,7.008074090747575,7.252388152140607,6.961158284613569,7.139137905010783,6.3694423474694615,6.7656127038486416
7.43032552361233,7.0923653628505114,7.406557826786297,7.225467615175635,6.9858617997843435,7.184893760295025,6.151975735752913,6.743033072891248
7.482624051678518,7.16068485186587,7.34041722979027,7.1723070558700535,6.931152872709565,7.0620685929308795,6.1157533856244255,6.6491868015247055
7.515944623075827,7.06895757125049,7.300156255571243,7.287434572614273,7.021165392557457,6.9663226549379,6.114117356791639,6.646661528473279
6.906180300322904,7.034320658940479,7.317936641569592,7.226994395112554,6.947733719305352,6.969679866117783,6.1651260764802815,6.307896160412278
7.106273583120577,7.075047095156033,7.395985005840007,7.168008408853024,7.075598064095056,6.896726083435001,6.304870872951724,6.451031833850141
7.442633345077077,7.162137204944857,7.511624528935905,7.282362652851022,7.250093976485556,6.9434008765558755,6.26666271816911,6.680400454675968
7.083671241078621,7.11136603214359,7.588632974481695,7.217707324984304,7.2760523296199215,6.885263548586189,6.301040754997138,6.3797082897652295
6.943254600796415,7.263706824827364,7.72752763402695,7.176781287531257,6.970947437086734,6.779908716766248,6.398728254769781,6.514438552783396
6.815354257269611,7.170068897220893,7.752986444766873,7.238241319651685,6.937609639933465,6.752671970611175,6.26320344946693,6.40701853951818
6.971934552243472,7.236831590702722,7.7711599422265625,7.23734023550823,7.0040610165762995,6.914302796247438,6.20133066110886,6.337545953591575
6.692863949721926,7.359375818196876,7.908148257218907,7.287676038401675,7.177953578972381,6.899817093407475,6.48204386528409,6.418522198726598
6.841567072231989,7.26945461045196,8.055143983891215,7.224307214462645,7.108287447195707,6.947112656490624,6.597793321110174,6.087621625968113
6.716800166847729,7.390381804580839,8.105429964378992,7.32670614280133,6.637569297704225,6.986709772389585,6.482911929633249,6.110493053221297
6.773703609649,7.284117142113607,8.061264053674392,6.877366947230054,6.684005059757412,7.007058768970274,6.5547311725650745,6.0911353414993945
6.871026953958933,7.08401414429812,8.067223851626164,6.971887904514269,6.593043289379354,7.091127931364492,6.6316047454041,5.869390775540897
6.8224767717144434,7.0759210309250475,7.830204220414068,7.050993723494633,6.755098990388381,6.973509836858461,6.733969222492856,6.125866571446597
6.628113864454287,7.372537322444532,7.906185634400831,6.788137473734472,6.677747697028264,6.632380999222225,6.401262241639259,6.184156092778077
6.692105194805096,7.11376176368324,7.656249204484415,6.7606158466787205,6.730286853794726,6.4596060809554885,6.346998986595669,6.264522870041018
6.7796894096858376,7.097797404549299,7.862956612795495,6.735042112800731,6.8693754882685765,6.497342840895934,6.533151684278125,6.119481188642034
6.887187077954599,7.390919163378232,7.821061374131534,6.6492046496104065,6.81986064566051,6.262199789257142,6.530030203759098,6.215907144188258
6.912893734237235,7.386384745051869,7.786654095674739,7.0861186071071955,6.725111286393078,6.4706818451427335,6.436285503855173,6.6135756803758925
7.048476486645868,7.2077113624412625,7.82969257850833,6.970717392648169,6.211866522150941,6.514007309206081,6.565599377596548,6.4075217313857955
7.193948019475616,7.186277285820535,7.995359550194794,6.878178816696719,6.841117182931872,6.680055994535286,6.63868489301554,6.382596949499618
7.21126537620117,7.266942909326003,7.828294440909997,6.792047860983307,6.865680360408299,6.563980167317446,6.808187118754853,6.358559349267623
7.126633879023935,7.635703459619193,7.038525192751599,6.749934933013884,6.8368857051234215,6.403850876369743,6.871559969205422,6.210652975234004
7.120083810501338,7.533790086408152,7.324925837615286,7.020726145526339,6.56283983984942,6.513367178489457,6.891549451141449,6.3987340080558806
7.132355630387793,7.41697471040634,7.277488316975383,7.080761302046216,6.96624952305552,6.536081131300054,6.6549719675542915,6.4026420081495905
7.07300047646879,7.4403946274662385,7.200218164569107,6.769282813591621,6.759972798946954,6.494021853802096,6.76196361184738,6.485165895664446
